hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
8005EE,11263,50.21997,7.57074,2019/01/10,15:43:11.511,-52.51,40.45,2160,798,106,AIC130  
3C65CA,2368,50.14952,7.82031,2019/01/10,15:43:11.640,-30.05,24.31,2036,422,85,DLH1U   
4B84E7,10654,49.97681,7.77796,2019/01/10,15:43:11.836,-78.84,12.31,2165,716,114,KKK7SN  
781348,1431,49.92867,8.01883,2019/01/10,15:43:12.035,103.02,5.73,6004,420,100,CCA935  
3C65CA,2360,50.14961,7.82198,2019/01/10,15:43:12.689,-29.7,24.28,2036,422,85,DLH1U   
4B84E7,10654,49.97597,7.78070,2019/01/10,15:43:13.016,-78.96,12.09,2165,718,114,KKK7SN  
781348,1431,49.92851,8.02038,2019/01/10,15:43:13.016,102.89,5.84,6004,418,99,CCA935  
3C65CA,2353,50.14970,7.82345,2019/01/10,15:43:13.672,-29.39,24.25,2036,422,85,DLH1U   
4B84E7,10654,49.97527,7.78322,2019/01/10,15:43:13.999,-79.04,11.9,2165,718,114,KKK7SN  
4B84E7,10654,49.97453,7.78582,2019/01/10,15:43:14.982,-79.13,11.7,2165,718,114,KKK7SN  
781348,1431,49.92824,8.02493,2019/01/10,15:43:15.769,102.38,6.16,6004,418,97,CCA935  
3C6448,1431,49.96065,8.17860,2019/01/10,15:43:16.030,86.16,16.93,1000,318,68,DLH4A   
4B84E7,10654,49.97223,7.79364,2019/01/10,15:43:18.063,-79.46,11.09,2165,718,114,KKK7SN  
3C65CE,1431,50.01123,7.97709,2019/01/10,15:43:18.588,26.44,7.69,1000,448,232,DLH09W  
4B84E7,10654,49.97168,7.79567,2019/01/10,15:43:18.851,-79.54,10.93,2165,718,114,KKK7SN  
4B84E7,10654,49.96930,7.80376,2019/01/10,15:43:22.063,-79.93,10.31,2165,718,114,KKK7SN  
8005EE,11270,50.21379,7.60283,2019/01/10,15:43:22.325,-50.63,38.46,2160,798,106,AIC130  
4B84E7,10654,49.96857,7.80636,2019/01/10,15:43:23.044,-80.05,10.11,2165,718,114,KKK7SN  
8005EE,11270,50.21329,7.60551,2019/01/10,15:43:23.306,-50.46,38.29,2160,798,106,AIC130  
4B84E7,10654,49.96792,7.80861,2019/01/10,15:43:24.027,-80.17,9.93,2165,718,114,KKK7SN  
4B84E7,10654,49.96710,7.81142,2019/01/10,15:43:25.076,-80.32,9.72,2165,718,114,KKK7SN  
3C65CE,1431,50.00651,7.96843,2019/01/10,15:43:25.403,21.77,7.01,1337,438,231,DLH4JW  
4B84E7,10654,49.96623,7.81446,2019/01/10,15:43:26.255,-80.49,9.48,2165,718,114,KKK7SN  
3C65CC,2132,50.06749,8.25558,2019/01/10,15:43:26.321,67.89,26.12,1337,472,250,
3C65CE,1431,50.00567,7.96702,2019/01/10,15:43:26.386,20.93,6.9,1337,438,231,DLH4JW  
4B84E7,10654,49.96596,7.81547,2019/01/10,15:43:26.649,-80.54,9.4,2165,718,114,KKK7SN  
4B84E7,10654,49.96559,7.81670,2019/01/10,15:43:27.109,-80.62,9.31,2165,718,114,KKK7SN  
4CA8DB,11270,50.41905,7.59653,2019/01/10,15:43:27.305,-35.11,58.14,2206,692,98,RYR92JY 
4B84E7,10654,49.96484,7.81930,2019/01/10,15:43:28.155,-80.77,9.11,2165,718,114,KKK7SN  
3C65CE,1431,50.00395,7.96458,2019/01/10,15:43:28.551,19.47,6.67,1337,437,228,DLH4JW  
440826,1119,49.89079,7.97463,2019/01/10,15:43:28.616,151,6.49,6611,322,52,
4B84E7,10654,49.96417,7.82154,2019/01/10,15:43:29.008,-80.93,8.93,2165,718,114,KKK7SN  
3C65CC,2117,50.06630,8.25059,2019/01/10,15:43:29.270,67.76,25.75,1337,472,250,
3C65CE,1431,50.00304,7.96343,2019/01/10,15:43:29.597,18.77,6.55,1337,437,225,DLH4JW  
4B84E7,10654,49.96344,7.82407,2019/01/10,15:43:30.058,-81.1,8.74,2165,718,114,KKK7SN  
8005EE,11270,50.20896,7.62681,2019/01/10,15:43:30.449,-49.08,36.97,2160,798,107,AIC130  
8005EE,11270,50.20873,7.62800,2019/01/10,15:43:30.844,-49,36.9,2160,798,107,AIC130  
440826,1119,49.89354,7.98084,2019/01/10,15:43:34.581,145.07,6.38,6611,324,54,
440826,1119,49.89372,7.98142,2019/01/10,15:43:35.105,144.56,6.38,6611,324,58,
4B84E7,10654,49.95954,7.83748,2019/01/10,15:43:35.366,-82.13,7.71,2165,718,114,KKK7SN  
3C65CE,1431,49.99762,7.95789,2019/01/10,15:43:35.432,15.27,5.88,1000,435,217,DLH4JW  
4B84E7,10661,49.95886,7.83983,2019/01/10,15:43:36.283,-82.34,7.53,2165,718,114,KKK7SN  
4B84E7,10661,49.95805,7.84261,2019/01/10,15:43:37.334,-82.61,7.32,2165,718,114,KKK7SN  
8005EE,11270,50.20427,7.64771,2019/01/10,15:43:37.594,-47.65,35.66,2160,803,109,AIC130  
3C65CC,2086,50.06273,8.23570,2019/01/10,15:43:37.986,67.37,24.63,1337,472,250,
4B84E7,10661,49.95740,7.84489,2019/01/10,15:43:38.315,-82.82,7.14,2165,718,114,KKK7SN  
3C65CE,1424,49.99379,7.95533,2019/01/10,15:43:39.364,13.69,5.43,1000,437,209,DLH4JW  
4B84E7,10661,49.95593,7.84995,2019/01/10,15:43:40.216,-83.37,6.76,2165,718,114,KKK7SN  
4B84E7,10661,49.95525,7.85226,2019/01/10,15:43:41.199,-83.64,6.58,2165,718,114,KKK7SN  
3C65CE,1424,49.99170,7.95425,2019/01/10,15:43:41.264,13.07,5.19,1000,437,209,DLH4JW  
440826,1119,49.89622,7.98914,2019/01/10,15:43:41.986,138.07,6.39,6611,324,58,
4B84E7,10661,49.95451,7.85478,2019/01/10,15:43:42.183,-83.95,6.39,2165,718,114,KKK7SN  
3C65CE,1424,49.99068,7.95380,2019/01/10,15:43:42.248,12.83,5.07,1000,435,199,DLH4JW  
3C65CC,2071,50.06069,8.22728,2019/01/10,15:43:42.838,67.13,24,1337,472,250,
3C65CE,1424,49.98972,7.95338,2019/01/10,15:43:43.231,12.61,4.96,1000,437,197,DLH4JW  
4B84E7,10661,49.95300,7.86007,2019/01/10,15:43:44.278,-84.64,5.99,2165,718,114,KKK7SN  
4B84E7,10661,49.95222,7.86260,2019/01/10,15:43:45.262,-85.05,5.8,2165,718,114,KKK7SN  
4B84E7,10661,49.95149,7.86513,2019/01/10,15:43:46.246,-85.44,5.61,2165,718,114,KKK7SN  
3C65CE,1431,49.98546,7.95244,2019/01/10,15:43:47.098,12.67,4.49,1000,435,193,DLH4JW  
440826,1119,49.89799,7.99634,2019/01/10,15:43:48.145,132.86,6.51,6611,324,58,
4B84E7,10661,49.95003,7.87019,2019/01/10,15:43:48.277,-86.32,5.24,2165,718,114,KKK7SN  
3C65C8,1660,50.05394,8.04655,2019/01/10,15:43:49.064,42.53,14.14,1000,468,245,DLH5P   
3C65CE,1431,49.98328,7.95225,2019/01/10,15:43:49.129,13.12,4.24,1000,435,193,DLH4JW  
4B84E7,10661,49.94939,7.87252,2019/01/10,15:43:49.130,-86.73,5.06,2165,718,114,KKK7SN  
440826,1119,49.89851,7.99864,2019/01/10,15:43:50.111,131.34,6.56,6611,324,58,
3C65CE,1431,49.98104,7.95232,2019/01/10,15:43:51.226,14.01,4,1000,435,193,DLH09W  
8005EE,11270,50.19276,7.69243,2019/01/10,15:43:52.801,-44.26,32.79,2160,803,109,AIC130  
4B84E7,10661,49.94641,7.88262,2019/01/10,15:43:53.127,-89.12,4.32,2165,718,114,KKK7SN  
8005EE,11270,50.19186,7.69563,2019/01/10,15:43:53.915,-43.99,32.59,2160,814,113,AIC130  
4B84E7,10661,49.94577,7.88493,2019/01/10,15:43:54.044,-89.74,4.16,2165,718,114,KKK7SN  
3C65CE,1424,49.97792,7.95284,2019/01/10,15:43:54.044,16.12,3.66,1000,435,193,DLH09W  
8005EE,11270,50.19118,7.69795,2019/01/10,15:43:54.765,-43.8,32.43,2160,814,113,AIC130  
4B84E7,10661,49.94504,7.88746,2019/01/10,15:43:55.027,-90.51,3.98,2165,718,114,KKK7SN  
8005EE,11263,50.19035,7.70084,2019/01/10,15:43:55.747,-43.56,32.24,2160,816,114,AIC130  
4B84E7,10661,49.94436,7.88974,2019/01/10,15:43:56.009,-91.29,3.82,2165,718,114,KKK7SN  
440826,1119,49.90004,8.00592,2019/01/10,15:43:56.011,126.96,6.76,6611,324,58,
3C65CE,1431,49.97470,7.95374,2019/01/10,15:43:57.059,19.32,3.33,1000,435,175,DLH09W  
3C65CE,1424,49.97257,7.95455,2019/01/10,15:43:59.091,22.15,3.11,1000,435,168,DLH09W  
4B84E7,10661,49.94199,7.89783,2019/01/10,15:43:59.156,-94.63,3.26,2165,718,114,KKK7SN  
4B84E7,10661,49.94133,7.90011,2019/01/10,15:44:00.075,-95.79,3.11,2165,718,114,KKK7SN  
3C65CE,1424,49.97141,7.95497,2019/01/10,15:44:00.139,23.79,3,1000,435,167,DLH09W  
8005EE,11263,50.18619,7.71464,2019/01/10,15:44:00.598,-42.37,31.33,2160,816,114,AIC130  
3C65CE,1424,49.97038,7.95536,2019/01/10,15:44:01.123,25.38,2.89,1000,431,166,DLH09W  
8005EE,11270,50.18532,7.71753,2019/01/10,15:44:01.582,-42.12,31.14,2160,820,115,AIC130  
4B84E7,10661,49.93919,7.90748,2019/01/10,15:44:03.023,-100.47,2.64,2165,718,114,KKK7SN  
3C65CE,1424,49.96843,7.95620,2019/01/10,15:44:03.154,28.81,2.71,1000,429,166,DLH09W  
3C65CE,1424,49.96729,7.95663,2019/01/10,15:44:04.137,30.87,2.6,1000,429,165,DLH09W  
3C65CE,1424,49.96628,7.95706,2019/01/10,15:44:05.121,32.89,2.51,1000,427,165,DLH09W  
3424D2,11567,50.04794,8.21185,2019/01/10,15:44:05.122,68.37,22.33,1000,955,269,VLG24SA 
3C65CE,1424,49.96577,7.95729,2019/01/10,15:44:05.644,33.98,2.46,1000,425,165,DLH09W  
440826,1119,49.90270,8.01794,2019/01/10,15:44:06.037,120.74,7.16,6611,324,58,AUA255  
440826,1119,49.90293,8.01898,2019/01/10,15:44:06.955,120.26,7.2,6611,327,70,AUA255  
3C65CE,1424,49.96413,7.95800,2019/01/10,15:44:07.220,37.6,2.32,1000,422,164,DLH09W  
8005EE,11270,50.17796,7.74009,2019/01/10,15:44:09.445,-40.01,29.62,2160,825,117,AIC130  
3C65CE,1424,49.96196,7.95893,2019/01/10,15:44:09.447,42.81,2.14,1000,418,164,DLH09W  
3C65CE,1424,49.96135,7.95922,2019/01/10,15:44:09.971,44.41,2.1,1000,418,164,DLH09W  
3C65CE,1424,49.96098,7.95937,2019/01/10,15:44:10.365,45.35,2.07,1000,418,164,DLH09W  
3C65CE,1424,49.96056,7.95959,2019/01/10,15:44:10.824,46.52,2.04,1000,414,164,DLH09W  
3C65CE,1424,49.96010,7.95981,2019/01/10,15:44:11.346,47.79,2.01,1000,414,164,DLH09W  
3C65CC,1964,50.04854,8.17730,2019/01/10,15:44:11.937,65.41,20.28,1337,470,250,
440826,1119,49.90443,8.02530,2019/01/10,15:44:12.263,117.46,7.44,6611,327,70,AUA255  
3C65C8,1523,50.04030,8.01074,2019/01/10,15:44:12.395,34.46,11.59,1000,468,245,DLH5P   
3C65CE,1424,49.95870,7.96041,2019/01/10,15:44:12.723,51.64,1.91,1000,412,164,DLH09W  
3C65CC,1964,50.04817,8.17576,2019/01/10,15:44:12.919,65.34,20.16,1337,470,250,DLH4JW  
3C65CE,1424,49.95822,7.96061,2019/01/10,15:44:13.248,52.98,1.88,1000,411,164,DLH09W  
440826,1119,49.90474,8.02648,2019/01/10,15:44:13.378,116.95,7.49,6611,325,69,AUA255  
3C65CE,1424,49.95763,7.96090,2019/01/10,15:44:13.837,54.73,1.85,1000,409,164,DLH09W  
3C65CE,1424,49.95716,7.96108,2019/01/10,15:44:14.361,56.06,1.82,1000,409,164,DLH09W  
3C65CE,1424,49.95598,7.96162,2019/01/10,15:44:15.541,59.58,1.76,1000,407,164,DLH09W  
3C65C8,1500,50.03756,8.00458,2019/01/10,15:44:16.523,32.71,11.13,1000,468,245,DLH5P   
781348,1424,49.94559,8.11926,2019/01/10,15:44:17.180,89.97,12.6,6004,416,92,CCA935  
440826,1119,49.90594,8.03144,2019/01/10,15:44:17.441,114.97,7.7,6611,325,69,AUA255  
440826,1119,49.90679,8.03501,2019/01/10,15:44:20.391,113.65,7.86,6611,325,69,AUA255  
3C65CE,1424,49.95126,7.96371,2019/01/10,15:44:20.521,73.86,1.6,1000,400,163,DLH09W  
3C65CC,1934,50.04473,8.16165,2019/01/10,15:44:21.113,64.72,19.12,1337,468,250,DLH4JW  
440826,1119,49.90709,8.03621,2019/01/10,15:44:21.440,113.22,7.91,6611,325,69,AUA255  
3C65C8,1477,50.03425,7.99716,2019/01/10,15:44:21.636,30.36,10.59,1000,468,245,DLH5P   
3C65CE,1424,49.94901,7.96472,2019/01/10,15:44:22.815,80.48,1.59,1000,398,163,DLH09W  
8005EE,11270,50.16325,7.78099,2019/01/10,15:44:23.996,-35.59,26.83,2160,833,119,AIC130  
440826,1119,49.90814,8.04028,2019/01/10,15:44:24.914,111.79,8.1,6611,325,68,AUA255  
3C65CE,1424,49.94696,7.96574,2019/01/10,15:44:24.981,86.22,1.62,1000,392,163,DLH09W  
8005EE,11263,50.16213,7.78411,2019/01/10,15:44:25.046,-35.2,26.62,2160,833,119,AIC130  
3C65CC,1919,50.04300,8.15453,2019/01/10,15:44:25.307,64.37,18.59,1337,466,250,DLH4JW  
3C65CE,1424,49.94613,7.96613,2019/01/10,15:44:25.962,88.43,1.64,1000,390,162,DLH09W  
440826,1119,49.90856,8.04214,2019/01/10,15:44:26.486,111.2,8.19,6611,325,68,AUA255  
3C65CE,1424,49.94513,7.96668,2019/01/10,15:44:27.012,90.99,1.68,1000,388,162,DLH09W  
3C65CC,1911,50.04213,8.15084,2019/01/10,15:44:27.469,64.18,18.32,1337,466,250,DLH4JW  
3C65CE,1424,49.94366,7.96769,2019/01/10,15:44:28.780,94.5,1.77,1000,387,161,DLH09W  
3C65CC,1903,50.04140,8.14781,2019/01/10,15:44:29.435,64.02,18.1,1337,466,250,DLH4JW  
8005EE,11270,50.15625,7.80008,2019/01/10,15:44:30.746,-33.12,25.55,2160,833,119,AIC130  
3C65CC,1896,50.04053,8.14427,2019/01/10,15:44:31.467,63.83,17.84,1337,464,250,DLH4JW  
8005EE,11270,50.15515,7.80319,2019/01/10,15:44:31.859,-32.68,25.35,2160,833,119,AIC130  
3C65CE,1424,49.94046,7.97044,2019/01/10,15:44:32.583,100.9,2.03,1000,383,158,DLH09W  
3C65C8,1439,50.02662,7.98023,2019/01/10,15:44:33.368,23.76,9.39,1000,468,245,DLH5P   
3C65CC,1888,50.03961,8.14050,2019/01/10,15:44:33.566,63.62,17.56,1337,464,250,DLH4JW  
8005EE,11270,50.15300,7.80911,2019/01/10,15:44:33.959,-31.83,24.97,2160,833,119,AIC130  
3C65CC,1888,50.03925,8.13899,2019/01/10,15:44:34.549,63.54,17.45,1337,464,250,DLH4JW  
3C65CE,1424,49.93785,7.97362,2019/01/10,15:44:36.319,104.65,2.34,1000,372,148,DLH09W  
8005EE,11263,50.14798,7.82293,2019/01/10,15:44:38.873,-29.71,24.09,2160,833,119,AIC130  
3C65C8,1439,50.02285,7.97177,2019/01/10,15:44:39.398,19.62,8.83,1000,442,236,DLH5P   
3C65CC,1873,50.03709,8.13024,2019/01/10,15:44:39.726,63.02,16.81,1337,464,250,DLH4JW  
3C65CE,1424,49.93446,7.97954,2019/01/10,15:44:42.215,107.51,2.88,1000,362,141,DLH09W  
3C65CE,1424,49.93398,7.98090,2019/01/10,15:44:43.330,107.61,2.99,1000,362,141,DLH09W  
3C65CE,1424,49.93365,7.98157,2019/01/10,15:44:43.919,107.79,3.05,1000,342,124,DLH09W  
3C65CE,1424,49.93347,7.98224,2019/01/10,15:44:44.509,107.75,3.1,1000,342,124,DLH09W  
3C65CC,1858,50.03503,8.12186,2019/01/10,15:44:44.708,62.48,16.19,1337,462,250,DLH4JW  
3C65CC,1858,50.03467,8.12038,2019/01/10,15:44:45.690,62.38,16.08,1337,462,250,DLH4JW  
440826,1119,49.91437,8.06577,2019/01/10,15:44:46.281,104.78,9.43,6611,327,68,AUA255  
3C65CC,1850,50.03421,8.11846,2019/01/10,15:44:46.805,62.25,15.94,1337,462,250,DLH4JW  
3C65CE,1424,49.93240,7.98580,2019/01/10,15:44:47.656,107.72,3.38,1000,333,116,DLH09W  
3C65CC,1850,50.03380,8.11666,2019/01/10,15:44:47.788,62.11,15.82,1337,462,250,DLH4JW  
3C65CC,1842,50.03272,8.11229,2019/01/10,15:44:50.473,61.8,15.5,1337,462,250,DLH4JW  
3C65CE,1431,49.93137,7.99048,2019/01/10,15:44:51.587,107.25,3.73,1000,329,113,DLH09W  
8005EE,11270,50.13469,7.85913,2019/01/10,15:44:51.721,-23.11,21.87,2160,831,119,AIC130  
3C65C8,1431,50.01335,7.95573,2019/01/10,15:44:52.242,10.15,7.59,1000,440,236,DLH5P   
3C65CC,1835,50.03188,8.10888,2019/01/10,15:44:52.439,61.55,15.25,1337,462,250,DLH4JW  
3C65CF,2436,50.14519,8.34857,2019/01/10,15:44:52.898,62.86,36.48,,466,278,
3C65C8,1431,50.01242,7.95475,2019/01/10,15:44:53.097,9.5,7.48,1000,442,218,DLH5P   
3C65CC,1835,50.03160,8.10769,2019/01/10,15:44:53.228,61.45,15.16,1337,462,250,DLH4JW  
3C65CC,1835,50.03118,8.10605,2019/01/10,15:44:54.145,61.33,15.04,1337,462,250,DLH4JW  
3C65CF,2436,50.14542,8.34590,2019/01/10,15:44:54.405,62.68,36.34,7674,466,278,
3C65CF,2436,50.14551,8.34449,2019/01/10,15:44:55.258,62.59,36.27,7674,466,278,
3C65CE,1424,49.93039,7.99537,2019/01/10,15:44:55.457,106.75,4.1,1000,329,113,DLH09W  
781348,1431,49.95865,8.17175,2019/01/10,15:44:56.766,86.57,16.42,6004,416,92,CCA935  
440826,1119,49.91789,8.08023,2019/01/10,15:44:58.403,101.82,10.28,6611,327,69,AUA255  
3C65C8,1424,50.00665,7.95005,2019/01/10,15:44:58.994,6.24,6.81,1000,442,216,DLH5P   
3C65CF,2436,50.14627,8.33313,2019/01/10,15:45:01.485,61.82,35.69,7674,466,278,
3C65C8,1424,50.00241,7.94794,2019/01/10,15:45:02.927,4.67,6.33,1000,444,204,DLH5P   
781348,1424,49.96051,8.17977,2019/01/10,15:45:03.320,86.22,17.01,6004,416,92,CCA935  
4B84E7,10661,49.89446,8.06062,2019/01/10,15:45:03.779,114.3,10.15,2165,718,114,KKK7SN  
3C65CC,1835,50.02716,8.08955,2019/01/10,15:45:03.975,59.89,13.85,1337,462,250,DLH4JW  
3C65C8,1424,50.00111,7.94752,2019/01/10,15:45:04.106,4.37,6.18,1000,444,204,DLH5P   
3C65CC,1835,50.02680,8.08809,2019/01/10,15:45:04.894,59.75,13.75,1337,462,250,DLH4JW  
781348,1424,49.96106,8.18200,2019/01/10,15:45:05.351,86.12,17.17,6004,416,92,CCA935  
3C65CC,1835,50.02638,8.08638,2019/01/10,15:45:05.941,59.58,13.62,1337,462,250,DLH4JW  
781348,1424,49.96129,8.18294,2019/01/10,15:45:06.137,86.07,17.24,6004,320,69,CCA935  
781348,1424,49.96179,8.18518,2019/01/10,15:45:07.974,85.99,17.41,6004,318,69,CCA935  
3C65C8,1424,49.99686,7.94666,2019/01/10,15:45:08.040,3.81,5.71,1000,442,191,DLH5P   
4CA5F6,7988,50.20441,7.37645,2019/01/10,15:45:08.890,-64.56,49.63,,,,
3C65CC,1827,50.02515,8.08131,2019/01/10,15:45:08.891,59.06,13.26,1337,462,250,DLH4JW  
3C65C8,1424,49.99571,7.94658,2019/01/10,15:45:09.022,3.81,5.58,1000,442,191,DLH5P   
3C65CC,1827,50.02424,8.07762,2019/01/10,15:45:11.053,58.67,13,1337,464,250,DLH4JW  
3C65CE,1424,49.92807,8.01557,2019/01/10,15:45:11.775,104.05,5.53,1000,325,100,DLH09W  
3C65C8,1424,49.99124,7.94698,2019/01/10,15:45:13.085,4.66,5.09,1000,442,191,DLH5P   
3C65CC,1827,50.02308,8.07272,2019/01/10,15:45:13.937,58.1,12.65,1337,464,250,DLH4JW  
3C65CF,2436,50.14398,8.30975,2019/01/10,15:45:14.330,60.6,34.23,7674,466,278,
3C65CE,1424,49.92796,8.01959,2019/01/10,15:45:14.985,103.42,5.81,1000,325,100,DLH09W  
3C65CF,2436,50.14366,8.30812,2019/01/10,15:45:15.248,60.54,34.12,7674,466,278,
4B84E7,10661,49.88571,8.09049,2019/01/10,15:45:15.902,112.87,12.47,2165,718,114,KKK7SN  
3C65CF,2436,50.14267,8.30351,2019/01/10,15:45:17.804,60.35,33.8,7674,466,278,
3C65C8,1431,49.98582,7.94854,2019/01/10,15:45:18.196,7.39,4.49,1000,440,169,DLH5P   
3C65CC,1827,50.02057,8.06245,2019/01/10,15:45:20.097,56.81,11.93,1337,464,250,DLH4JW  
3C65CC,1827,50.02005,8.06040,2019/01/10,15:45:21.213,56.54,11.78,1337,464,250,DLH4JW  
3C65C8,1431,49.98138,7.95034,2019/01/10,15:45:22.260,10.99,4.02,1000,438,166,DLH5P   
3424D2,11575,50.04424,7.92960,2019/01/10,15:45:23.310,-7.49,11.01,1000,929,269,VLG24SA 
3424D2,11575,50.04414,7.92237,2019/01/10,15:45:25.145,-11.42,11.06,1000,929,269,VLG24SA 
3C65CC,1827,50.01842,8.05387,2019/01/10,15:45:25.145,55.61,11.33,1337,464,250,DLH4JW  
3C65CC,1827,50.01805,8.05233,2019/01/10,15:45:26.127,55.37,11.22,1337,464,250,DLH4JW  
3C65CE,1424,49.92865,8.03491,2019/01/10,15:45:27.437,100.81,6.83,1000,322,88,DLH09W  
3C65C8,1431,49.97574,7.95291,2019/01/10,15:45:27.767,17.34,3.43,1000,435,164,DLH5P   
3424D2,11575,50.04396,7.90936,2019/01/10,15:45:28.814,-18.24,11.2,1000,929,269,VLG24SA 
3C65C8,1424,49.97424,7.95360,2019/01/10,15:45:29.143,19.37,3.28,1000,435,164,DLH5P   
3C65C8,1424,49.97229,7.95447,2019/01/10,15:45:31.044,22.22,3.08,1000,433,163,DLH5P   
3C65CC,1827,50.01558,8.04221,2019/01/10,15:45:32.090,53.68,10.53,1337,464,250,DLH4JW  
3424D2,11575,50.04380,7.89568,2019/01/10,15:45:32.551,-24.89,11.44,1000,929,269,VLG24SA 
3424D2,11575,50.04375,7.89286,2019/01/10,15:45:33.469,-26.18,11.49,1000,929,269,VLG24SA 
3C65C8,1424,49.96810,7.95640,2019/01/10,15:45:35.040,29.53,2.68,1000,435,163,DLH5P   
3C65CC,1827,50.01430,8.03693,2019/01/10,15:45:35.173,52.68,10.17,1337,464,250,DLH4JW  
3C65CE,1424,49.92956,8.04422,2019/01/10,15:45:35.236,99.31,7.45,1000,322,88,DLH09W  
3424D2,11575,50.04366,7.88566,2019/01/10,15:45:35.500,-29.37,11.65,1000,929,269,VLG24SA 
3C65C8,1424,49.96708,7.95692,2019/01/10,15:45:36.025,31.65,2.59,1000,435,163,DLH5P   
3C65C8,1424,49.96353,7.95851,2019/01/10,15:45:39.497,39.45,2.28,1000,433,163,DLH5P   
3C65C8,1424,49.96303,7.95878,2019/01/10,15:45:39.957,40.74,2.24,1000,433,163,DLH5P   
3424D2,11575,50.04341,7.86766,2019/01/10,15:45:40.348,-36.54,12.14,1000,929,269,VLG24SA 
3C65C8,1424,49.96239,7.95902,2019/01/10,15:45:40.545,42.23,2.19,1000,433,163,DLH5P   
3C65C8,1424,49.96186,7.95930,2019/01/10,15:45:41.005,43.64,2.15,1000,433,163,DLH5P   
3424D2,11575,50.04338,7.86406,2019/01/10,15:45:41.332,-37.83,12.25,1000,929,269,VLG24SA 
3424D2,11575,50.04333,7.86265,2019/01/10,15:45:41.727,-38.34,12.3,1000,929,269,VLG24SA 
3C65C8,1424,49.96084,7.95974,2019/01/10,15:45:42.054,46.25,2.07,1000,433,163,DLH5P   
3424D2,11575,50.04324,7.85686,2019/01/10,15:45:43.364,-40.31,12.49,1000,929,269,VLG24SA 
3C65C8,1424,49.95937,7.96046,2019/01/10,15:45:43.365,50.33,1.97,1000,431,163,DLH5P   
3C65CC,1827,50.01065,8.02210,2019/01/10,15:45:43.954,49.39,9.18,1337,466,250,DLH4JW  
3C65C8,1424,49.95753,7.96126,2019/01/10,15:45:45.266,55.49,1.86,1000,431,163,DLH5P   
3424D2,11575,50.04318,7.85038,2019/01/10,15:45:45.266,-42.39,12.72,1000,929,269,VLG24SA 
3424D2,11575,50.04309,7.84605,2019/01/10,15:45:46.379,-43.72,12.87,1000,929,269,VLG24SA 
3C65C8,1424,49.95598,7.96198,2019/01/10,15:45:46.771,60.06,1.78,1000,431,163,DLH5P   
3C65C8,1424,49.95423,7.96279,2019/01/10,15:45:48.410,65.31,1.7,1000,431,163,DLH5P   
3424D2,11575,50.04300,7.83889,2019/01/10,15:45:48.411,-45.78,13.15,1000,929,269,VLG24SA 
3C65C8,1424,49.95381,7.96301,2019/01/10,15:45:48.870,66.6,1.69,1000,431,163,DLH5P   
3C65C8,1424,49.95320,7.96331,2019/01/10,15:45:49.459,68.45,1.67,1000,431,163,DLH5P   
3424D2,11575,50.04296,7.83526,2019/01/10,15:45:49.460,-46.78,13.29,1000,929,269,VLG24SA 
3C65C8,1424,49.95268,7.96357,2019/01/10,15:45:50.048,70.02,1.66,1000,431,163,DLH5P   
3424D2,11575,50.04291,7.83166,2019/01/10,15:45:50.442,-47.73,13.44,1000,929,269,VLG24SA 
3424D2,11575,50.04286,7.82806,2019/01/10,15:45:51.490,-48.65,13.59,1000,929,269,VLG24SA 
3C65C8,1424,49.95053,7.96473,2019/01/10,15:45:52.080,76.47,1.64,1000,433,162,DLH5P   
3424D2,11575,50.04282,7.82451,2019/01/10,15:45:52.343,-49.52,13.74,1000,929,269,VLG24SA 
3C65CC,1827,50.00684,8.00658,2019/01/10,15:45:53.195,44.87,8.19,1337,466,250,DLH4JW  
3424D2,11575,50.04277,7.82162,2019/01/10,15:45:53.261,-50.22,13.86,1000,929,269,VLG24SA 
3424D2,11575,50.04272,7.81803,2019/01/10,15:45:54.113,-51.05,14.02,1000,929,269,VLG24SA 
4CA5F6,7638,50.17316,7.47018,2019/01/10,15:45:54.309,-63.38,42.19,,598,118,RYR55HA 
3C65C8,1424,49.94769,7.96668,2019/01/10,15:45:54.966,84.54,1.7,1000,431,158,DLH5P   
3424D2,11575,50.04268,7.81514,2019/01/10,15:45:55.029,-51.7,14.15,1000,929,269,VLG24SA 
3424D2,11575,50.04268,7.81224,2019/01/10,15:45:55.881,-52.32,14.28,1000,929,269,VLG24SA 
3424D2,11575,50.04258,7.80794,2019/01/10,15:45:56.933,-53.24,14.48,1000,929,269,VLG24SA 
3C65C8,1424,49.94568,7.96834,2019/01/10,15:45:56.997,89.63,1.8,1000,431,156,DLH5P   
3424D2,11575,50.04254,7.80434,2019/01/10,15:45:57.981,-53.97,14.65,1000,929,269,VLG24SA 
3C65C8,1424,49.94481,7.96921,2019/01/10,15:45:58.046,91.62,1.87,1000,429,153,DLH5P   
3424D2,11575,50.04249,7.80074,2019/01/10,15:45:59.027,-54.68,14.82,1000,929,269,VLG24SA 
3C65C8,1416,49.94380,7.97021,2019/01/10,15:45:59.159,93.78,1.94,1000,427,151,DLH5P   
3424D2,11575,50.04245,7.79711,2019/01/10,15:45:59.945,-55.37,15,1000,929,269,VLG24SA 
